apartment_Name,apartment_Num,date,deposit,dong_Name,dong_Num,floor,monthly,price,pyeongName,type_List
타워팰리스3차,8819,"('2018', 2, '2')",,도곡동,1168011800,62,,450000,314,A1
타워팰리스3차,8819,"('2016', 6, '2')",,도곡동,1168011800,64,,380000,314,A1
타워팰리스3차,8819,"('2021', 5, '24')",,도곡동,1168011800,56,,400000,314,B1
타워팰리스3차,8819,"('2020', 4, '27')",,도곡동,1168011800,57,,350000,314,B1
타워팰리스3차,8819,"('2020', 2, '25')",,도곡동,1168011800,56,,180000,314,B1
타워팰리스3차,8819,"('2019', 6, '19')",,도곡동,1168011800,63,,260000,314,B1
타워팰리스3차,8819,"('2013', 3, '10')",,도곡동,1168011800,62,,150000,314,B1
타워팰리스3차,8819,"('2019', 10, '23')",190000,도곡동,1168011800,58,440,,314,B2
타워팰리스3차,8819,"('2017', 11, '6')",170000,도곡동,1168011800,58,360,,314,B2
타워팰리스3차,8819,"('2016', 3, '21')",20000,도곡동,1168011800,59,1200,,314,B2
타워팰리스3차,8819,"('2013', 11, '20')",95000,도곡동,1168011800,59,400,,314,B2
파크힐,103262,"('2021', 3, '20')",,도곡동,1168011800,2,,65000,57,A1
파크힐,103262,"('2015', 1, '26')",,도곡동,1168011800,4,,36000,57,A1
파크힐,103262,"('2011', 2, '15')",,도곡동,1168011800,2,,36000,57,A1
파크힐,103262,"('2022', 2, '5')",,도곡동,1168011800,3,,47000,57,B1
파크힐,103262,"('2021', 12, '15')",,도곡동,1168011800,4,,47000,57,B1
파크힐,103262,"('2021', 11, '25')",,도곡동,1168011800,3,,45000,57,B1
파크힐,103262,"('2019', 10, '12')",,도곡동,1168011800,3,,39500,57,B1
파크힐,103262,"('2019', 9, '24')",,도곡동,1168011800,3,,37000,57,B1
파크힐,103262,"('2017', 4, '12')",25000,도곡동,1168011800,3,30,,57,B2
파크힐,103262,"('2016', 5, '14')",28000,도곡동,1168011800,3,30,,57,B2
파크힐,103262,"('2016', 1, '27')",27000,도곡동,1168011800,4,30,,57,B2
파크힐,103262,"('2018', 12, '12')",,도곡동,1168011800,3,,63000,70,A1
파크힐,103262,"('2021', 6, '26')",,도곡동,1168011800,2,,70000,70,B1
파크힐,103262,"('2020', 3, '28')",,도곡동,1168011800,3,,52000,70,B1
파크힐,103262,"('2019', 5, '23')",,도곡동,1168011800,2,,45000,70,B1
파크힐,103262,"('2019', 5, '23')",,도곡동,1168011800,2,,45000,70,B1
파크힐,103262,"('2019', 4, '28')",,도곡동,1168011800,2,,45000,70,B1
파크힐,103262,"('2021', 5, '4')",45000,도곡동,1168011800,2,40,,70,B2
파크힐,103262,"('2020', 5, '26')",36000,도곡동,1168011800,4,40,,70,B2
파크힐,103262,"('2018', 5, '7')",40000,도곡동,1168011800,4,35,,70,B2
파크힐,103262,"('2015', 6, '1')",30000,도곡동,1168011800,2,40,,70,B2
파크힐,103262,"('2010', 10, '9')",,도곡동,1168011800,6,,60000,106A,A1
파크힐,103262,"('2020', 11, '28')",,도곡동,1168011800,5,,85000,106A,B1
파크힐,103262,"('2012', 7, '14')",,도곡동,1168011800,5,,45000,106A,B1
파크힐,103262,"('2020', 5, '30')",,도곡동,1168011800,5,,89500,107B,A1
파크힐,103262,"('2018', 7, '28')",,도곡동,1168011800,5,,63000,107B,B1
파크힐,103262,"('2016', 5, '17')",,도곡동,1168011800,5,,60000,107B,B1
파크힐,103262,"('2014', 3, '12')",,도곡동,1168011800,5,,48000,107B,B1
파크힐,103262,"('2011', 8, '19')",,도곡동,1168011800,5,,40000,107B,B1
파크힐,103262,"('2019', 7, '2')",,도곡동,1168011800,6,,65000,107C,B1
파크힐,103262,"('2012', 2, '24')",,도곡동,1168011800,6,,37000,107C,B1
파크힐,103262,"('2012', 1, '2')",,도곡동,1168011800,7,,85000,216,A1
파크힐,103262,"('2020', 6, '11')",50000,도곡동,1168011800,7,200,,216,B2
파크힐,103262,"('2019', 8, '26')",50000,도곡동,1168011800,7,200,,216,B2
포스코트,3311,"('2013', 9, '28')",,도곡동,1168011800,1,,130000,241,B1
포스코트,3311,"('2020', 2, '24')",,도곡동,1168011800,9,,240000,247,A1
포스코트,3311,"('2018', 3, '1')",,도곡동,1168011800,14,,216000,247,A1
포스코트,3311,"('2017', 12, '3')",,도곡동,1168011800,13,,220000,247,A1
포스코트,3311,"('2017', 5, '22')",,도곡동,1168011800,5,,215000,247,A1
포스코트,3311,"('2016', 11, '7')",,도곡동,1168011800,14,,210000,247,A1
포스코트,3311,"('2014', 9, '23')",,도곡동,1168011800,14,,135000,247,B1
포스코트,3311,"('2016', 7, '20')",140000,도곡동,1168011800,13,100,,247,B2
포스코트,3311,"('2011', 5, '21')",5000,도곡동,1168011800,10,550,,247,B2
포스코트,3311,"('2021', 9, '6')",,도곡동,1168011800,5,,330000,256,A1
포스코트,3311,"('2020', 10, '15')",,도곡동,1168011800,11,,280000,256,A1
포스코트,3311,"('2020', 7, '28')",,도곡동,1168011800,14,,250000,256,A1
포스코트,3311,"('2020', 6, '10')",,도곡동,1168011800,13,,250000,256,A1
포스코트,3311,"('2020', 5, '4')",,도곡동,1168011800,4,,245000,256,A1
포스코트,3311,"('2021', 11, '30')",,도곡동,1168011800,5,,180000,256,B1
포스코트,3311,"('2020', 5, '27')",,도곡동,1168011800,4,,120000,256,B1
포스코트,3311,"('2018', 5, '9')",,도곡동,1168011800,11,,180000,256,B1
포스코트,3311,"('2016', 11, '14')",,도곡동,1168011800,8,,160000,256,B1
포스코트,3311,"('2016', 7, '18')",,도곡동,1168011800,5,,140000,256,B1
포스코트,3311,"('2021', 3, '3')",160000,도곡동,1168011800,9,80,,256,B2
포스코트,3311,"('2017', 7, '8')",30000,도곡동,1168011800,16,530,,256,B2
포스코트,3311,"('2014', 12, '9')",20000,도곡동,1168011800,16,600,,256,B2
플럼힐스,105306,"('2006', 10, '24')",,도곡동,1168011800,4,,118500,260,A1
플럼힐스,105306,"('2017', 7, '7')",,도곡동,1168011800,5,,110000,334,A1
필로스,101960,"('2010', 7, '2')",,도곡동,1168011800,3,,54500,115,A1
필로스,101960,"('2017', 3, '22')",,도곡동,1168011800,3,,59000,115,B1
필로스,101960,"('2019', 7, '31')",,도곡동,1168011800,1,,63000,125,B1
필로스,101960,"('2017', 4, '21')",,도곡동,1168011800,1,,67000,125,B1
필로스,101960,"('2015', 4, '7')",,도곡동,1168011800,1,,53000,125,B1
필로스,101960,"('2013', 2, '27')",20000,도곡동,1168011800,1,100,,125,B2
필로스,101960,"('2006', 4, '28')",,도곡동,1168011800,2,,45000,131,A1
필로스,101960,"('2016', 6, '10')",,도곡동,1168011800,1,,68700,140A,A1
필로스,101960,"('2014', 5, '15')",,도곡동,1168011800,1,,59800,140A,A1
필로스,101960,"('2012', 8, '10')",,도곡동,1168011800,1,,40000,140A,B1
필로스,101960,"('2016', 7, '12')",,도곡동,1168011800,2,,77100,141B,A1
필로스,101960,"('2021', 2, '2')",,도곡동,1168011800,2,,95000,141B,B1
필로스,101960,"('2017', 2, '11')",,도곡동,1168011800,2,,65000,141B,B1
필로스,101960,"('2014', 12, '20')",,도곡동,1168011800,2,,63000,141B,B1
필로스,101960,"('2007', 2, '26')",,도곡동,1168011800,4,,87500,198,A1
현대(도곡현대),424,"('2021', 5, '12')",,도곡동,1168011800,9,,170000,102,A1
현대(도곡현대),424,"('2021', 2, '4')",,도곡동,1168011800,14,,175000,102,A1
현대(도곡현대),424,"('2020', 11, '28')",,도곡동,1168011800,5,,166000,102,A1
현대(도곡현대),424,"('2020', 9, '26')",,도곡동,1168011800,5,,169000,102,A1
현대(도곡현대),424,"('2020', 7, '20')",,도곡동,1168011800,4,,164000,102,A1
현대(도곡현대),424,"('2021', 11, '20')",,도곡동,1168011800,3,,68200,102,B1
현대(도곡현대),424,"('2021', 11, '18')",,도곡동,1168011800,4,,69300,102,B1
현대(도곡현대),424,"('2021', 8, '20')",,도곡동,1168011800,9,,85000,102,B1
현대(도곡현대),424,"('2021', 7, '23')",,도곡동,1168011800,7,,64000,102,B1
현대(도곡현대),424,"('2021', 7, '22')",,도곡동,1168011800,14,,85000,102,B1
현대(도곡현대),424,"('2021', 10, '16')",30000,도곡동,1168011800,3,170,,102,B2
현대(도곡현대),424,"('2021', 10, '16')",50000,도곡동,1168011800,4,130,,102,B2
현대(도곡현대),424,"('2021', 9, '9')",60000,도곡동,1168011800,15,100,,102,B2
현대(도곡현대),424,"('2021', 9, '9')",60000,도곡동,1168011800,15,100,,102,B2
현대(도곡현대),424,"('2021', 4, '29')",58000,도곡동,1168011800,4,50,,102,B2
현대그린,427,"('2021', 9, '24')",,도곡동,1168011800,3,,192000,96C,A1
현대그린,427,"('2021', 9, '17')",,도곡동,1168011800,13,,193500,96C,A1
현대그린,427,"('2021', 4, '23')",,도곡동,1168011800,14,,169000,96C,A1
현대그린,427,"('2020', 11, '28')",,도곡동,1168011800,2,,163000,96C,A1
현대그린,427,"('2020', 9, '25')",,도곡동,1168011800,9,,174000,96C,A1
현대그린,427,"('2022', 1, '23')",,도곡동,1168011800,4,,71400,96C,B1
현대그린,427,"('2022', 1, '8')",,도곡동,1168011800,3,,100000,96C,B1
현대그린,427,"('2021', 12, '10')",,도곡동,1168011800,13,,100000,96C,B1
현대그린,427,"('2021', 10, '14')",,도곡동,1168011800,3,,132000,96C,B1
현대그린,427,"('2021', 7, '29')",,도곡동,1168011800,12,,95000,96C,B1
현대그린,427,"('2022', 1, '19')",55000,도곡동,1168011800,18,45,,96C,B2
현대그린,427,"('2021', 11, '8')",40000,도곡동,1168011800,2,150,,96C,B2
현대그린,427,"('2021', 10, '13')",10000,도곡동,1168011800,16,300,,96C,B2
현대그린,427,"('2021', 7, '21')",66000,도곡동,1168011800,1,60,,96C,B2
현대그린,427,"('2020', 11, '21')",50000,도곡동,1168011800,10,45,,96C,B2
현대벨라하우스,16246,"('2015', 4, '27')",,도곡동,1168011800,8,,122500,256,A1
현대벨라하우스,16246,"('2020', 1, '15')",,도곡동,1168011800,2,,195000,272,A1
현대벨라하우스,16246,"('2016', 12, '26')",,도곡동,1168011800,2,,185000,272,A1
현대벨라하우스,16246,"('2015', 3, '18')",,도곡동,1168011800,2,,163000,272,A1
현대벨라하우스,16246,"('2011', 8, '2')",,도곡동,1168011800,3,,185000,272,A1
현대벨라하우스,16246,"('2010', 7, '29')",,도곡동,1168011800,6,,200000,272,A1
현대비젼21,8331,"('2021', 12, '31')",,도곡동,1168011800,18,,45000,50,A1
현대비젼21,8331,"('2021', 12, '1')",,도곡동,1168011800,23,,45000,50,A1
현대비젼21,8331,"('2021', 11, '20')",,도곡동,1168011800,16,,46000,50,A1
현대비젼21,8331,"('2021', 9, '9')",,도곡동,1168011800,21,,46500,50,A1
현대비젼21,8331,"('2021', 5, '22')",,도곡동,1168011800,14,,41800,50,A1
현대비젼21,8331,"('2021', 5, '7')",,도곡동,1168011800,14,,41000,50,A1
현대비젼21,8331,"('2021', 8, '21')",,도곡동,1168011800,16,,23000,50,B1
현대비젼21,8331,"('2021', 7, '20')",,도곡동,1168011800,16,,33000,50,B1
현대비젼21,8331,"('2021', 3, '19')",,도곡동,1168011800,22,,24150,50,B1
현대비젼21,8331,"('2020', 10, '12')",,도곡동,1168011800,17,,21000,50,B1
현대비젼21,8331,"('2020', 5, '11')",,도곡동,1168011800,20,,25200,50,B1
현대비젼21,8331,"('2021', 11, '23')",1000,도곡동,1168011800,14,95,,50,B2
현대비젼21,8331,"('2021', 11, '23')",1000,도곡동,1168011800,14,95,,50,B2
현대비젼21,8331,"('2021', 11, '15')",1000,도곡동,1168011800,19,95,,50,B2
현대비젼21,8331,"('2021', 9, '30')",5000,도곡동,1168011800,22,80,,50,B2
현대비젼21,8331,"('2021', 9, '4')",38000,도곡동,1168011800,17,10,,50,B2
현대비젼21,8331,"('2022', 2, '4')",,도곡동,1168011800,20,,42000,51,A1
현대비젼21,8331,"('2021', 7, '3')",,도곡동,1168011800,21,,38000,51,A1
현대비젼21,8331,"('2021', 5, '3')",,도곡동,1168011800,17,,40700,51,A1
현대비젼21,8331,"('2021', 4, '12')",,도곡동,1168011800,14,,38500,51,A1
현대비젼21,8331,"('2021', 4, '2')",,도곡동,1168011800,21,,39800,51,A1
현대비젼21,8331,"('2022', 1, '7')",,도곡동,1168011800,21,,38000,51,B1
현대비젼21,8331,"('2021', 12, '4')",,도곡동,1168011800,19,,26250,51,B1
현대비젼21,8331,"('2021', 12, '3')",,도곡동,1168011800,24,,33000,51,B1
현대비젼21,8331,"('2021', 10, '26')",,도곡동,1168011800,22,,23625,51,B1
현대비젼21,8331,"('2021', 6, '22')",,도곡동,1168011800,12,,24150,51,B1
현대비젼21,8331,"('2021', 6, '17')",,도곡동,1168011800,22,,23000,51,B1
현대비젼21,8331,"('2021', 5, '18')",1000,도곡동,1168011800,16,95,,51,B2
현대비젼21,8331,"('2021', 2, '10')",1000,도곡동,1168011800,18,90,,51,B2
현대비젼21,8331,"('2021', 1, '20')",4000,도곡동,1168011800,16,70,,51,B2
현대비젼21,8331,"('2020', 11, '23')",4000,도곡동,1168011800,14,70,,51,B2
현대비젼21,8331,"('2020', 8, '19')",1000,도곡동,1168011800,19,90,,51,B2
현대비젼21,8331,"('2021', 5, '29')",,도곡동,1168011800,25,,41000,54A,A1
현대비젼21,8331,"('2021', 5, '18')",,도곡동,1168011800,21,,45000,54A,A1
현대비젼21,8331,"('2021', 5, '12')",,도곡동,1168011800,27,,41000,54A,A1
현대비젼21,8331,"('2020', 12, '3')",,도곡동,1168011800,26,,42000,54A,A1
현대비젼21,8331,"('2020', 10, '9')",,도곡동,1168011800,27,,39000,54A,A1
현대비젼21,8331,"('2022', 1, '7')",,도곡동,1168011800,24,,36000,54A,B1
현대비젼21,8331,"('2021', 9, '15')",,도곡동,1168011800,22,,35000,54A,B1
현대비젼21,8331,"('2021', 8, '28')",,도곡동,1168011800,14,,35000,54A,B1
현대비젼21,8331,"('2021', 6, '19')",,도곡동,1168011800,16,,36000,54A,B1
현대비젼21,8331,"('2021', 5, '24')",,도곡동,1168011800,23,,24150,54A,B1
현대비젼21,8331,"('2021', 12, '20')",2000,도곡동,1168011800,14,100,,54A,B2
현대비젼21,8331,"('2021', 3, '10')",5000,도곡동,1168011800,20,70,,54A,B2
현대비젼21,8331,"('2020', 6, '19')",1000,도곡동,1168011800,18,90,,54A,B2
현대비젼21,8331,"('2020', 4, '29')",1000,도곡동,1168011800,23,105,,54A,B2
현대비젼21,8331,"('2019', 7, '29')",2000,도곡동,1168011800,19,90,,54A,B2
현대비젼21,8331,"('2022', 1, '14')",,도곡동,1168011800,20,,50000,55B,A1
현대비젼21,8331,"('2021', 12, '1')",,도곡동,1168011800,12,,44500,55B,A1
현대비젼21,8331,"('2021', 11, '3')",,도곡동,1168011800,18,,40000,55B,A1
현대비젼21,8331,"('2021', 10, '23')",,도곡동,1168011800,15,,50000,55B,A1
현대비젼21,8331,"('2021', 6, '18')",,도곡동,1168011800,23,,38000,55B,A1
현대비젼21,8331,"('2021', 8, '11')",,도곡동,1168011800,16,,25200,55B,B1
현대비젼21,8331,"('2021', 7, '8')",,도곡동,1168011800,13,,25200,55B,B1
현대비젼21,8331,"('2020', 11, '30')",,도곡동,1168011800,19,,25200,55B,B1
현대비젼21,8331,"('2020', 7, '25')",,도곡동,1168011800,25,,24000,55B,B1
현대비젼21,8331,"('2020', 3, '14')",,도곡동,1168011800,25,,25000,55B,B1
현대비젼21,8331,"('2020', 3, '1')",,도곡동,1168011800,12,,27000,55B,B1
현대비젼21,8331,"('2021', 4, '12')",4000,도곡동,1168011800,15,69,,55B,B2
현대비젼21,8331,"('2021', 3, '3')",1000,도곡동,1168011800,22,100,,55B,B2
현대비젼21,8331,"('2019', 9, '24')",2000,도곡동,1168011800,26,90,,55B,B2
현대비젼21,8331,"('2019', 6, '23')",4000,도곡동,1168011800,15,65,,55B,B2
현대비젼21,8331,"('2015', 6, '4')",3000,도곡동,1168011800,24,100,,55B,B2
현대비젼21,8331,"('2021', 7, '7')",,도곡동,1168011800,27,,59500,66,A1
현대비젼21,8331,"('2020', 11, '6')",,도곡동,1168011800,27,,54000,66,A1
현대비젼21,8331,"('2017', 3, '31')",,도곡동,1168011800,26,,40500,66,A1
현대비젼21,8331,"('2015', 3, '28')",,도곡동,1168011800,25,,32800,66,A1
현대비젼21,8331,"('2013', 11, '2')",,도곡동,1168011800,26,,31000,66,A1
현대비젼21,8331,"('2012', 4, '21')",,도곡동,1168011800,27,,20000,66,B1
현대비젼21,8331,"('2019', 9, '23')",2000,도곡동,1168011800,25,150,,66,B2
현대비젼21,8331,"('2019', 1, '30')",2000,도곡동,1168011800,26,130,,66,B2
현대비젼21,8331,"('2018', 11, '3')",20000,도곡동,1168011800,26,40,,66,B2
현대비젼21,8331,"('2015', 11, '14')",20000,도곡동,1168011800,26,40,,66,B2
현대비젼21,8331,"('2014', 3, '6')",3000,도곡동,1168011800,25,130,,66,B2
현대아이리스,18978,"('2013', 10, '21')",,도곡동,1168011800,5,,43000,100,A1
현대아이리스,18978,"('2020', 12, '11')",,도곡동,1168011800,7,,130000,117,A1
현대아이리스,18978,"('2014', 2, '7')",,도곡동,1168011800,7,,59500,117,A1
현대아이리스,18978,"('2006', 10, '25')",,도곡동,1168011800,7,,40000,117,A1
현대아이리스,18978,"('2020', 12, '24')",,도곡동,1168011800,7,,80000,117,B1
현대아이리스,18978,"('2020', 1, '14')",,도곡동,1168011800,4,,95000,131A,A1
현대아이리스,18978,"('2016', 5, '6')",,도곡동,1168011800,4,,52000,131A,B1
현대아이리스,18978,"('2011', 9, '5')",,도곡동,1168011800,4,,39500,131A,B1
현대아이리스,18978,"('2011', 9, '30')",12000,도곡동,1168011800,4,150,,131A,B2
현대아이리스,18978,"('2010', 2, '8')",,도곡동,1168011800,2,,57000,133C,A1
현대아이리스,18978,"('2012', 3, '22')",20000,도곡동,1168011800,2,60,,133C,B2
현대아이리스,18978,"('2017', 12, '23')",,도곡동,1168011800,5,,84500,135,A1
현대아이리스,18978,"('2010', 12, '6')",,도곡동,1168011800,5,,53000,135,A1
현대아이리스,18978,"('2020', 8, '1')",,도곡동,1168011800,5,,77000,135,B1
현대아이리스,18978,"('2016', 11, '25')",,도곡동,1168011800,5,,69000,135,B1
현대아이리스,18978,"('2014', 12, '1')",,도곡동,1168011800,5,,65000,135,B1
현대아이리스,18978,"('2011', 1, '12')",,도곡동,1168011800,5,,33000,135,B1
현대아이리스,18978,"('2020', 7, '14')",,도곡동,1168011800,6,,139000,147A,A1
현대아이리스,18978,"('2013', 6, '15')",,도곡동,1168011800,6,,50000,147A,A1
현대아이리스,18978,"('2014', 11, '6')",,도곡동,1168011800,6,,69000,149B,A1
현대아이리스,18978,"('2011', 7, '18')",,도곡동,1168011800,6,,43000,149B,B1
현대아이리스,18978,"('2017', 2, '8')",,도곡동,1168011800,2,,82800,152B,A1
현대아이리스,18978,"('2009', 12, '9')",,도곡동,1168011800,3,,64800,152B,A1
현대아이리스,18978,"('2009', 9, '17')",,도곡동,1168011800,2,,59000,152B,A1
현대아이리스,18978,"('2009', 8, '14')",,도곡동,1168011800,4,,50000,152B,A1
현대아이리스,18978,"('2011', 4, '16')",,도곡동,1168011800,4,,40000,152B,B1
현대아이리스,18978,"('2011', 7, '30')",,도곡동,1168011800,5,,63000,152A,A1
현대아이리스,18978,"('2020', 9, '2')",58000,도곡동,1168011800,5,80,,152A,B2
현대아이리스,18978,"('2018', 9, '1')",57000,도곡동,1168011800,5,40,,152A,B2
현대아이리스,18978,"('2014', 4, '12')",40000,도곡동,1168011800,5,50,,152A,B2
현대아이리스,18978,"('2012', 5, '19')",36000,도곡동,1168011800,5,30,,152A,B2
현대아이리스,18978,"('2018', 4, '13')",50000,도곡동,1168011800,1,120,,156,B2
현대아이리스,18978,"('2017', 7, '4')",40000,도곡동,1168011800,1,150,,156,B2
현대아이리스,18978,"('2015', 6, '18')",30000,도곡동,1168011800,1,150,,156,B2
현대아이리스,18978,"('2006', 10, '25')",,도곡동,1168011800,3,,48000,157,A1
현대아이리스,18978,"('2021', 1, '28')",,도곡동,1168011800,4,,120000,157,B1
현대아이리스,18978,"('2018', 3, '19')",,도곡동,1168011800,4,,84000,157,B1
현대아이리스,18978,"('2021', 6, '14')",80000,도곡동,1168011800,3,65,,157,B2
현대아이리스,18978,"('2019', 4, '16')",60000,도곡동,1168011800,3,50,,157,B2
현대오티움,104826,"('2017', 7, '17')",,도곡동,1168011800,9,,180000,236,A1
현대오티움,104826,"('2015', 5, '28')",,도곡동,1168011800,10,,171000,242,A1
현대오티움,104826,"('2011', 9, '26')",90000,도곡동,1168011800,10,100,,242,B2
현대오티움,104826,"('2021', 12, '2')",,도곡동,1168011800,1,,270000,258A,A1
현대오티움,104826,"('2021', 10, '3')",,도곡동,1168011800,1,,270000,258A,A1
현대오티움,104826,"('2020', 9, '28')",,도곡동,1168011800,4,,175000,258A,B1
현대오티움,104826,"('2018', 3, '5')",,도곡동,1168011800,6,,210000,259B,A1
현대오티움,104826,"('2019', 8, '3')",,도곡동,1168011800,5,,190000,262C,A1
현대오티움,104826,"('2016', 8, '1')",,도곡동,1168011800,4,,135000,262C,A1
현대오티움,104826,"('2008', 4, '16')",,도곡동,1168011800,5,,173000,262C,A1
현대오티움,104826,"('2019', 8, '27')",,도곡동,1168011800,5,,100000,262C,B1
현대오티움,104826,"('2019', 7, '2')",,도곡동,1168011800,3,,30000,262C,B1
현대오티움,104826,"('2011', 7, '26')",,도곡동,1168011800,4,,93000,262C,B1
힐데스하임,16247,"('2021', 2, '24')",,도곡동,1168011800,3,,355000,288,A1
힐데스하임,16247,"('2021', 2, '1')",,도곡동,1168011800,1,,370000,288,A1
힐데스하임,16247,"('2021', 2, '1')",,도곡동,1168011800,1,,370000,288,A1
힐데스하임,16247,"('2019', 7, '5')",,도곡동,1168011800,6,,317000,288,A1
힐데스하임,16247,"('2019', 4, '11')",,도곡동,1168011800,4,,310000,288,A1
힐데스하임,16247,"('2016', 8, '10')",30000,도곡동,1168011800,2,500,,288,B2
힐데스하임,16247,"('2016', 4, '11')",,도곡동,1168011800,10,,498000,501,A1
힐데스하임,16247,"('2006', 5, '11')",,도곡동,1168011800,10,,492000,501,A1
SM드림빌,110247,"('2017', 3, '18')",,삼성동,1168010500,3,,48500,58A,A1
SM드림빌,110247,"('2016', 10, '29')",,삼성동,1168010500,2,,43900,58A,A1
SM드림빌,110247,"('2015', 8, '18')",,삼성동,1168010500,2,,42900,58A,A1
SM드림빌,110247,"('2008', 5, '6')",,삼성동,1168010500,2,,23000,58A,A1
SM드림빌,110247,"('2007', 1, '17')",,삼성동,1168010500,3,,24100,58A,A1
SM드림빌,110247,"('2021', 4, '14')",,삼성동,1168010500,1,,46000,58A,B1
SM드림빌,110247,"('2020', 12, '16')",,삼성동,1168010500,2,,42000,58A,B1
SM드림빌,110247,"('2020', 7, '4')",,삼성동,1168010500,3,,49000,58A,B1
SM드림빌,110247,"('2019', 4, '26')",,삼성동,1168010500,2,,33000,58A,B1
SM드림빌,110247,"('2019', 3, '23')",,삼성동,1168010500,1,,37000,58A,B1
SM드림빌,110247,"('2020', 6, '6')",,삼성동,1168010500,3,,67400,59B,A1
SM드림빌,110247,"('2020', 5, '4')",,삼성동,1168010500,2,,59000,59B,A1
SM드림빌,110247,"('2017', 5, '24')",,삼성동,1168010500,1,,41000,59B,A1
SM드림빌,110247,"('2017', 3, '4')",,삼성동,1168010500,3,,50000,59B,A1
SM드림빌,110247,"('2012', 5, '8')",,삼성동,1168010500,2,,32700,59B,A1
SM드림빌,110247,"('2020', 7, '24')",,삼성동,1168010500,2,,55000,59B,B1
SM드림빌,110247,"('2020', 5, '21')",,삼성동,1168010500,2,,44000,59B,B1
SM드림빌,110247,"('2020', 1, '6')",,삼성동,1168010500,1,,29000,59B,B1
SM드림빌,110247,"('2019', 6, '6')",,삼성동,1168010500,3,,40000,59B,B1
SM드림빌,110247,"('2019', 4, '20')",,삼성동,1168010500,2,,35000,59B,B1
SM드림빌,110247,"('2021', 6, '25')",40000,삼성동,1168010500,3,30,,59B,B2
SM드림빌,110247,"('2021', 3, '6')",35000,삼성동,1168010500,2,20,,59B,B2
SM드림빌,110247,"('2019', 3, '8')",15000,삼성동,1168010500,2,60,,59B,B2
SM드림빌,110247,"('2017', 3, '7')",10000,삼성동,1168010500,3,110,,59B,B2
SM드림빌,110247,"('2013', 2, '1')",15000,삼성동,1168010500,2,50,,59B,B2
SM드림빌,110247,"('2016', 9, '10')",,삼성동,1168010500,5,,50700,70,A1
SM드림빌,110247,"('2015', 1, '7')",,삼성동,1168010500,5,,42750,70,A1
SM드림빌,110247,"('2014', 3, '4')",,삼성동,1168010500,5,,38500,70,A1
SM드림빌,110247,"('2014', 5, '1')",,삼성동,1168010500,5,,28000,70,B1
SM드림빌,110247,"('2011', 1, '20')",,삼성동,1168010500,5,,25000,70,B1
SM드림빌,110247,"('2010', 1, '8')",,삼성동,1168010500,4,,41000,94,A1
SM드림빌,110247,"('2008', 12, '29')",,삼성동,1168010500,4,,40000,94,A1
SM드림빌,110247,"('2007', 5, '15')",,삼성동,1168010500,4,,43000,94,A1
SM드림빌,110247,"('2006', 12, '20')",,삼성동,1168010500,4,,43000,94,A1
강변삼부,8404,"('2020', 7, '27')",,삼성동,1168010500,7,,176000,100,A1
강변삼부,8404,"('2019', 10, '8')",,삼성동,1168010500,11,,151000,100,A1
강변삼부,8404,"('2018', 1, '30')",,삼성동,1168010500,3,,120000,100,A1
강변삼부,8404,"('2017', 12, '29')",,삼성동,1168010500,11,,115000,100,A1
강변삼부,8404,"('2017', 10, '24')",,삼성동,1168010500,9,,111000,100,A1
강변삼부,8404,"('2021', 8, '9')",,삼성동,1168010500,6,,57000,100,B1
강변삼부,8404,"('2021', 5, '7')",,삼성동,1168010500,10,,59850,100,B1
강변삼부,8404,"('2021', 4, '13')",,삼성동,1168010500,4,,70000,100,B1
강변삼부,8404,"('2020', 10, '31')",,삼성동,1168010500,5,,70000,100,B1
강변삼부,8404,"('2019', 12, '4')",,삼성동,1168010500,5,,65000,100,B1
강변삼부,8404,"('2020', 6, '13')",5000,삼성동,1168010500,6,200,,100,B2
강변삼부,8404,"('2019', 7, '31')",5000,삼성동,1168010500,6,180,,100,B2
강변삼부,8404,"('2019', 7, '31')",20000,삼성동,1168010500,6,130,,100,B2
강변삼부,8404,"('2017', 6, '7')",25000,삼성동,1168010500,6,120,,100,B2
강변삼부,8404,"('2016', 9, '10')",29000,삼성동,1168010500,9,107,,100,B2
강변삼부,8404,"('2018', 8, '20')",,삼성동,1168010500,10,,150000,135,A1
강변삼부,8404,"('2018', 6, '20')",,삼성동,1168010500,6,,158000,135,A1
강변삼부,8404,"('2017', 7, '21')",,삼성동,1168010500,2,,115000,135,A1
강변삼부,8404,"('2017', 6, '2')",,삼성동,1168010500,3,,115000,135,A1
강변삼부,8404,"('2015', 5, '22')",,삼성동,1168010500,8,,98800,135,A1
강변삼부,8404,"('2022', 1, '7')",,삼성동,1168010500,11,,85000,135,B1
강변삼부,8404,"('2020', 9, '5')",,삼성동,1168010500,8,,68250,135,B1
강변삼부,8404,"('2020', 7, '17')",,삼성동,1168010500,9,,75000,135,B1
강변삼부,8404,"('2020', 5, '17')",,삼성동,1168010500,3,,88000,135,B1
강변삼부,8404,"('2020', 1, '16')",,삼성동,1168010500,11,,81000,135,B1
강변삼부,8404,"('2021', 10, '29')",50000,삼성동,1168010500,14,270,,135,B2
강변삼부,8404,"('2021', 4, '23')",50000,삼성동,1168010500,10,55,,135,B2
강변삼부,8404,"('2019', 3, '6')",5000,삼성동,1168010500,14,300,,135,B2
